Kingdom,Phylum,Class,Order,Family,Genus,Species,V8,V9,V10,V11,V12,V13,V14,V15,V16
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Enterobacteriaceae_unclassified,Enterobacteriaceae_unclassified,Enterobacteriaceae_unclassified,Enterobacteriaceae_unclassified,Enterobacteriaceae_unclassified,Enterobacteriaceae_unclassified,Enterobacteriaceae_unclassified,Enterobacteriaceae_unclassified,Enterobacteriaceae_unclassified,Enterobacteriaceae_unclassified,Enterobacteriaceae_unclassified
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Enterobacteriaceae_unclassified,Enterobacteriaceae_unclassified,Enterobacteriaceae_unclassified,Enterobacteriaceae_unclassified,Enterobacteriaceae_unclassified,Enterobacteriaceae_unclassified,Enterobacteriaceae_unclassified,Enterobacteriaceae_unclassified,Enterobacteriaceae_unclassified,Enterobacteriaceae_unclassified,Enterobacteriaceae_unclassified
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Enterobacteriaceae_unclassified,Enterobacteriaceae_unclassified,Enterobacteriaceae_unclassified,Enterobacteriaceae_unclassified,Enterobacteriaceae_unclassified,Enterobacteriaceae_unclassified,Enterobacteriaceae_unclassified,Enterobacteriaceae_unclassified,Enterobacteriaceae_unclassified,Enterobacteriaceae_unclassified,Enterobacteriaceae_unclassified
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Enterobacteriaceae_unclassified,Enterobacteriaceae_unclassified,Enterobacteriaceae_unclassified,Enterobacteriaceae_unclassified,Enterobacteriaceae_unclassified,Enterobacteriaceae_unclassified,Enterobacteriaceae_unclassified,Enterobacteriaceae_unclassified,Enterobacteriaceae_unclassified,Enterobacteriaceae_unclassified,Enterobacteriaceae_unclassified
Bacteria,Firmicutes,Bacillales,Bacillaceae,Bacillus,Bacillus_cereus_group,Bacillus_cereus_group_unclassified,Bacillus_cereus_group_unclassified,Bacillus_cereus_group_unclassified,Bacillus_cereus_group_unclassified,Bacillus_cereus_group_unclassified,Bacillus_cereus_group_unclassified,Bacillus_cereus_group_unclassified,Bacillus_cereus_group_unclassified,Bacillus_cereus_group_unclassified,Bacillus_cereus_group_unclassified
Bacteria,Firmicutes,Bacillales,Bacillaceae,Bacillaceae_unclassified,Bacillaceae_unclassified,Bacillaceae_unclassified,Bacillaceae_unclassified,Bacillaceae_unclassified,Bacillaceae_unclassified,Bacillaceae_unclassified,Bacillaceae_unclassified,Bacillaceae_unclassified,Bacillaceae_unclassified,Bacillaceae_unclassified,Bacillaceae_unclassified
Bacteria,Firmicutes,Bacillales,Bacillaceae,Bacillaceae_unclassified,Bacillaceae_unclassified,Bacillaceae_unclassified,Bacillaceae_unclassified,Bacillaceae_unclassified,Bacillaceae_unclassified,Bacillaceae_unclassified,Bacillaceae_unclassified,Bacillaceae_unclassified,Bacillaceae_unclassified,Bacillaceae_unclassified,Bacillaceae_unclassified
Bacteria,Firmicutes,Bacillales,Bacillaceae,Bacillus,Bacillus_cereus_group,Bacillus_cereus_group_unclassified,Bacillus_cereus_group_unclassified,Bacillus_cereus_group_unclassified,Bacillus_cereus_group_unclassified,Bacillus_cereus_group_unclassified,Bacillus_cereus_group_unclassified,Bacillus_cereus_group_unclassified,Bacillus_cereus_group_unclassified,Bacillus_cereus_group_unclassified,Bacillus_cereus_group_unclassified
Bacteria,Firmicutes,Bacillales,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified
Bacteria,Firmicutes,Bacillales,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified
Bacteria,Firmicutes,Bacillales,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified
Bacteria,Firmicutes,Bacillales,Bacillales_Family_XI._Incertae_Sedis,Gemella,environmental_samples,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified
Bacteria,Firmicutes,Bacillales,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified
Bacteria,Firmicutes,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified
Bacteria,Firmicutes,Bacillales,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified
Bacteria,Firmicutes,Bacillales,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified
Bacteria,Firmicutes,Bacillales,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified
Bacteria,Firmicutes,Bacillales,Staphylococcus,Staphylococcus_unclassified,Staphylococcus_unclassified,Staphylococcus_unclassified,Staphylococcus_unclassified,Staphylococcus_unclassified,Staphylococcus_unclassified,Staphylococcus_unclassified,Staphylococcus_unclassified,Staphylococcus_unclassified,Staphylococcus_unclassified,Staphylococcus_unclassified,Staphylococcus_unclassified
Bacteria,Firmicutes,Bacillales,Staphylococcus,Staphylococcus_unclassified,Staphylococcus_unclassified,Staphylococcus_unclassified,Staphylococcus_unclassified,Staphylococcus_unclassified,Staphylococcus_unclassified,Staphylococcus_unclassified,Staphylococcus_unclassified,Staphylococcus_unclassified,Staphylococcus_unclassified,Staphylococcus_unclassified,Staphylococcus_unclassified
Bacteria,Firmicutes,Bacillales,Staphylococcus,Staphylococcus_unclassified,Staphylococcus_unclassified,Staphylococcus_unclassified,Staphylococcus_unclassified,Staphylococcus_unclassified,Staphylococcus_unclassified,Staphylococcus_unclassified,Staphylococcus_unclassified,Staphylococcus_unclassified,Staphylococcus_unclassified,Staphylococcus_unclassified,Staphylococcus_unclassified
Bacteria,Firmicutes,Bacillales,Staphylococcus,Staphylococcus_unclassified,Staphylococcus_unclassified,Staphylococcus_unclassified,Staphylococcus_unclassified,Staphylococcus_unclassified,Staphylococcus_unclassified,Staphylococcus_unclassified,Staphylococcus_unclassified,Staphylococcus_unclassified,Staphylococcus_unclassified,Staphylococcus_unclassified,Staphylococcus_unclassified
Bacteria,Firmicutes,Bacillales,Staphylococcus,Staphylococcus_sp,Staphylococcus,Staphylococcus_unclassified,Staphylococcus_unclassified,Staphylococcus_unclassified,Staphylococcus_unclassified,Staphylococcus_unclassified,Staphylococcus_unclassified,Staphylococcus_unclassified,Staphylococcus_unclassified,Staphylococcus_unclassified,Staphylococcus_unclassified
Bacteria,Firmicutes,Bacillales,Staphylococcus,Staphylococcus_unclassified,Staphylococcus_unclassified,Staphylococcus_unclassified,Staphylococcus_unclassified,Staphylococcus_unclassified,Staphylococcus_unclassified,Staphylococcus_unclassified,Staphylococcus_unclassified,Staphylococcus_unclassified,Staphylococcus_unclassified,Staphylococcus_unclassified,Staphylococcus_unclassified
Bacteria,Firmicutes,Bacillales,Staphylococcus,Staphylococcus_unclassified,Staphylococcus_unclassified,Staphylococcus_unclassified,Staphylococcus_unclassified,Staphylococcus_unclassified,Staphylococcus_unclassified,Staphylococcus_unclassified,Staphylococcus_unclassified,Staphylococcus_unclassified,Staphylococcus_unclassified,Staphylococcus_unclassified,Staphylococcus_unclassified
Bacteria,Firmicutes,Bacillales,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified
Bacteria,Firmicutes,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified
Bacteria,Firmicutes,Bacillales,Macrococcus,Macrococcus_unclassified,Macrococcus_unclassified,Macrococcus_unclassified,Macrococcus_unclassified,Macrococcus_unclassified,Macrococcus_unclassified,Macrococcus_unclassified,Macrococcus_unclassified,Macrococcus_unclassified,Macrococcus_unclassified,Macrococcus_unclassified,Macrococcus_unclassified
Bacteria,Firmicutes,Bacillales,Staphylococcus,Staphylococcus_unclassified,Staphylococcus_unclassified,Staphylococcus_unclassified,Staphylococcus_unclassified,Staphylococcus_unclassified,Staphylococcus_unclassified,Staphylococcus_unclassified,Staphylococcus_unclassified,Staphylococcus_unclassified,Staphylococcus_unclassified,Staphylococcus_unclassified,Staphylococcus_unclassified
Bacteria,Firmicutes,Bacillales,Staphylococcus,Staphylococcus_unclassified,Staphylococcus_unclassified,Staphylococcus_unclassified,Staphylococcus_unclassified,Staphylococcus_unclassified,Staphylococcus_unclassified,Staphylococcus_unclassified,Staphylococcus_unclassified,Staphylococcus_unclassified,Staphylococcus_unclassified,Staphylococcus_unclassified,Staphylococcus_unclassified
Bacteria,Firmicutes,Bacillales,Bacillaceae,Bacillaceae_unclassified,Bacillaceae_unclassified,Bacillaceae_unclassified,Bacillaceae_unclassified,Bacillaceae_unclassified,Bacillaceae_unclassified,Bacillaceae_unclassified,Bacillaceae_unclassified,Bacillaceae_unclassified,Bacillaceae_unclassified,Bacillaceae_unclassified,Bacillaceae_unclassified
Bacteria,Firmicutes,Bacillales,Bacillaceae,Bacillaceae_unclassified,Bacillaceae_unclassified,Bacillaceae_unclassified,Bacillaceae_unclassified,Bacillaceae_unclassified,Bacillaceae_unclassified,Bacillaceae_unclassified,Bacillaceae_unclassified,Bacillaceae_unclassified,Bacillaceae_unclassified,Bacillaceae_unclassified,Bacillaceae_unclassified
Bacteria,Firmicutes,Bacillales,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified
Bacteria,Firmicutes,Bacillales,Bacillaceae,Anoxybacillus,Anoxybacillus_unclassified,Anoxybacillus_unclassified,Anoxybacillus_unclassified,Anoxybacillus_unclassified,Anoxybacillus_unclassified,Anoxybacillus_unclassified,Anoxybacillus_unclassified,Anoxybacillus_unclassified,Anoxybacillus_unclassified,Anoxybacillus_unclassified,Anoxybacillus_unclassified
Bacteria,Firmicutes,Bacillales,Bacillaceae,Anoxybacillus,Anoxybacillus_unclassified,Anoxybacillus_unclassified,Anoxybacillus_unclassified,Anoxybacillus_unclassified,Anoxybacillus_unclassified,Anoxybacillus_unclassified,Anoxybacillus_unclassified,Anoxybacillus_unclassified,Anoxybacillus_unclassified,Anoxybacillus_unclassified,Anoxybacillus_unclassified
Bacteria,Firmicutes,Bacillales,Bacillaceae,Bacillaceae_unclassified,Bacillaceae_unclassified,Bacillaceae_unclassified,Bacillaceae_unclassified,Bacillaceae_unclassified,Bacillaceae_unclassified,Bacillaceae_unclassified,Bacillaceae_unclassified,Bacillaceae_unclassified,Bacillaceae_unclassified,Bacillaceae_unclassified,Bacillaceae_unclassified
Bacteria,Firmicutes,Bacillales,Bacillaceae,Geobacillus,Geobacillus_unclassified,Geobacillus_unclassified,Geobacillus_unclassified,Geobacillus_unclassified,Geobacillus_unclassified,Geobacillus_unclassified,Geobacillus_unclassified,Geobacillus_unclassified,Geobacillus_unclassified,Geobacillus_unclassified,Geobacillus_unclassified
Bacteria,Firmicutes,Bacillales,Bacillaceae,Geobacillus,Geobacillus_unclassified,Geobacillus_unclassified,Geobacillus_unclassified,Geobacillus_unclassified,Geobacillus_unclassified,Geobacillus_unclassified,Geobacillus_unclassified,Geobacillus_unclassified,Geobacillus_unclassified,Geobacillus_unclassified,Geobacillus_unclassified
Bacteria,Firmicutes,Bacillales,Bacillaceae,Geobacillus,Geobacillus_unclassified,Geobacillus_unclassified,Geobacillus_unclassified,Geobacillus_unclassified,Geobacillus_unclassified,Geobacillus_unclassified,Geobacillus_unclassified,Geobacillus_unclassified,Geobacillus_unclassified,Geobacillus_unclassified,Geobacillus_unclassified
Bacteria,Firmicutes,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus_unclassified,Lactobacillus_unclassified,Lactobacillus_unclassified,Lactobacillus_unclassified,Lactobacillus_unclassified,Lactobacillus_unclassified,Lactobacillus_unclassified,Lactobacillus_unclassified,Lactobacillus_unclassified,Lactobacillus_unclassified,Lactobacillus_unclassified
Bacteria,Firmicutes,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus_unclassified,Lactobacillus_unclassified,Lactobacillus_unclassified,Lactobacillus_unclassified,Lactobacillus_unclassified,Lactobacillus_unclassified,Lactobacillus_unclassified,Lactobacillus_unclassified,Lactobacillus_unclassified,Lactobacillus_unclassified,Lactobacillus_unclassified
Bacteria,Firmicutes,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus_unclassified,Lactobacillus_unclassified,Lactobacillus_unclassified,Lactobacillus_unclassified,Lactobacillus_unclassified,Lactobacillus_unclassified,Lactobacillus_unclassified,Lactobacillus_unclassified,Lactobacillus_unclassified,Lactobacillus_unclassified,Lactobacillus_unclassified
Bacteria,Firmicutes,Lactobacillales,Lactobacillales_unclassified,Lactobacillales_unclassified,Lactobacillales_unclassified,Lactobacillales_unclassified,Lactobacillales_unclassified,Lactobacillales_unclassified,Lactobacillales_unclassified,Lactobacillales_unclassified,Lactobacillales_unclassified,Lactobacillales_unclassified,Lactobacillales_unclassified,Lactobacillales_unclassified,Lactobacillales_unclassified
Bacteria,Firmicutes,Lactobacillales,Lactobacillaceae,Lactobacillaceae_unclassified,Lactobacillaceae_unclassified,Lactobacillaceae_unclassified,Lactobacillaceae_unclassified,Lactobacillaceae_unclassified,Lactobacillaceae_unclassified,Lactobacillaceae_unclassified,Lactobacillaceae_unclassified,Lactobacillaceae_unclassified,Lactobacillaceae_unclassified,Lactobacillaceae_unclassified,Lactobacillaceae_unclassified
Bacteria,Firmicutes,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus_unclassified,Lactobacillus_unclassified,Lactobacillus_unclassified,Lactobacillus_unclassified,Lactobacillus_unclassified,Lactobacillus_unclassified,Lactobacillus_unclassified,Lactobacillus_unclassified,Lactobacillus_unclassified,Lactobacillus_unclassified,Lactobacillus_unclassified
Bacteria,Firmicutes,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus_unclassified,Lactobacillus_unclassified,Lactobacillus_unclassified,Lactobacillus_unclassified,Lactobacillus_unclassified,Lactobacillus_unclassified,Lactobacillus_unclassified,Lactobacillus_unclassified,Lactobacillus_unclassified,Lactobacillus_unclassified,Lactobacillus_unclassified
Bacteria,Firmicutes,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus_unclassified,Lactobacillus_unclassified,Lactobacillus_unclassified,Lactobacillus_unclassified,Lactobacillus_unclassified,Lactobacillus_unclassified,Lactobacillus_unclassified,Lactobacillus_unclassified,Lactobacillus_unclassified,Lactobacillus_unclassified,Lactobacillus_unclassified
Bacteria,Firmicutes,Lactobacillales,Lactobacillaceae,Lactobacillaceae_unclassified,Lactobacillaceae_unclassified,Lactobacillaceae_unclassified,Lactobacillaceae_unclassified,Lactobacillaceae_unclassified,Lactobacillaceae_unclassified,Lactobacillaceae_unclassified,Lactobacillaceae_unclassified,Lactobacillaceae_unclassified,Lactobacillaceae_unclassified,Lactobacillaceae_unclassified,Lactobacillaceae_unclassified
Bacteria,Firmicutes,Lactobacillales,Fructobacillus,Fructobacillus_unclassified,Fructobacillus_unclassified,Fructobacillus_unclassified,Fructobacillus_unclassified,Fructobacillus_unclassified,Fructobacillus_unclassified,Fructobacillus_unclassified,Fructobacillus_unclassified,Fructobacillus_unclassified,Fructobacillus_unclassified,Fructobacillus_unclassified,Fructobacillus_unclassified
Bacteria,Firmicutes,Lactobacillales,Leuconostoc,Leuconostoc_unclassified,Leuconostoc_unclassified,Leuconostoc_unclassified,Leuconostoc_unclassified,Leuconostoc_unclassified,Leuconostoc_unclassified,Leuconostoc_unclassified,Leuconostoc_unclassified,Leuconostoc_unclassified,Leuconostoc_unclassified,Leuconostoc_unclassified,Leuconostoc_unclassified
Bacteria,Firmicutes,Lactobacillales,Weissella,Weissella_unclassified,Weissella_unclassified,Weissella_unclassified,Weissella_unclassified,Weissella_unclassified,Weissella_unclassified,Weissella_unclassified,Weissella_unclassified,Weissella_unclassified,Weissella_unclassified,Weissella_unclassified,Weissella_unclassified
Bacteria,Firmicutes,Lactobacillales,Lactobacillales_unclassified,Lactobacillales_unclassified,Lactobacillales_unclassified,Lactobacillales_unclassified,Lactobacillales_unclassified,Lactobacillales_unclassified,Lactobacillales_unclassified,Lactobacillales_unclassified,Lactobacillales_unclassified,Lactobacillales_unclassified,Lactobacillales_unclassified,Lactobacillales_unclassified,Lactobacillales_unclassified
Bacteria,Firmicutes,Lactobacillales,Lactobacillales_unclassified,Lactobacillales_unclassified,Lactobacillales_unclassified,Lactobacillales_unclassified,Lactobacillales_unclassified,Lactobacillales_unclassified,Lactobacillales_unclassified,Lactobacillales_unclassified,Lactobacillales_unclassified,Lactobacillales_unclassified,Lactobacillales_unclassified,Lactobacillales_unclassified,Lactobacillales_unclassified
Bacteria,Firmicutes,Lactobacillales,Streptococcaceae,Lactococcus,Lactococcus_unclassified,Lactococcus_unclassified,Lactococcus_unclassified,Lactococcus_unclassified,Lactococcus_unclassified,Lactococcus_unclassified,Lactococcus_unclassified,Lactococcus_unclassified,Lactococcus_unclassified,Lactococcus_unclassified,Lactococcus_unclassified
Bacteria,Firmicutes,Lactobacillales,Streptococcaceae,Streptococcaceae_unclassified,Streptococcaceae_unclassified,Streptococcaceae_unclassified,Streptococcaceae_unclassified,Streptococcaceae_unclassified,Streptococcaceae_unclassified,Streptococcaceae_unclassified,Streptococcaceae_unclassified,Streptococcaceae_unclassified,Streptococcaceae_unclassified,Streptococcaceae_unclassified,Streptococcaceae_unclassified
Bacteria,Firmicutes,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus_unclassified,Streptococcus_unclassified,Streptococcus_unclassified,Streptococcus_unclassified,Streptococcus_unclassified,Streptococcus_unclassified,Streptococcus_unclassified,Streptococcus_unclassified,Streptococcus_unclassified,Streptococcus_unclassified,Streptococcus_unclassified
Bacteria,Firmicutes,Lactobacillales,Streptococcaceae,Streptococcaceae_unclassified,Streptococcaceae_unclassified,Streptococcaceae_unclassified,Streptococcaceae_unclassified,Streptococcaceae_unclassified,Streptococcaceae_unclassified,Streptococcaceae_unclassified,Streptococcaceae_unclassified,Streptococcaceae_unclassified,Streptococcaceae_unclassified,Streptococcaceae_unclassified,Streptococcaceae_unclassified
Bacteria,Firmicutes,Lactobacillales,Streptococcaceae,Streptococcus,environmental_samples,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified
Bacteria,Firmicutes,Lactobacillales,Streptococcaceae,environmental_samples,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified
Bacteria,Firmicutes,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified
Bacteria,Firmicutes,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified
Bacteria,Firmicutes,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified
Bacteria,Firmicutes,Bacillales,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified
Bacteria,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified
Bacteria,Firmicutes,Bacillales,Bacillaceae,Bacillus,environmental_samples,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified
Bacteria,Firmicutes,Bacillales,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified
Bacteria,Firmicutes,Bacillales,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified
Bacteria,Firmicutes,Bacillales,Bacillaceae,Terribacillus,Terribacillus_unclassified,Terribacillus_unclassified,Terribacillus_unclassified,Terribacillus_unclassified,Terribacillus_unclassified,Terribacillus_unclassified,Terribacillus_unclassified,Terribacillus_unclassified,Terribacillus_unclassified,Terribacillus_unclassified,Terribacillus_unclassified
Bacteria,Firmicutes,Bacillales,Bacillales_Family_XII._Incertae_Sedis,Exiguobacterium,Exiguobacterium_unclassified,Exiguobacterium_unclassified,Exiguobacterium_unclassified,Exiguobacterium_unclassified,Exiguobacterium_unclassified,Exiguobacterium_unclassified,Exiguobacterium_unclassified,Exiguobacterium_unclassified,Exiguobacterium_unclassified,Exiguobacterium_unclassified,Exiguobacterium_unclassified
Bacteria,Firmicutes,Bacillales,Bacillaceae,Bacillaceae_unclassified,Bacillaceae_unclassified,Bacillaceae_unclassified,Bacillaceae_unclassified,Bacillaceae_unclassified,Bacillaceae_unclassified,Bacillaceae_unclassified,Bacillaceae_unclassified,Bacillaceae_unclassified,Bacillaceae_unclassified,Bacillaceae_unclassified,Bacillaceae_unclassified
Bacteria,Firmicutes,Bacillales,Bacillaceae,Oceanobacillus,Oceanobacillus_unclassified,Oceanobacillus_unclassified,Oceanobacillus_unclassified,Oceanobacillus_unclassified,Oceanobacillus_unclassified,Oceanobacillus_unclassified,Oceanobacillus_unclassified,Oceanobacillus_unclassified,Oceanobacillus_unclassified,Oceanobacillus_unclassified,Oceanobacillus_unclassified
Bacteria,Firmicutes,Bacillales,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified
Bacteria,Firmicutes,Bacillales,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified,Bacillales_unclassified
Bacteria,Firmicutes,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus_unclassified,Paenibacillus_unclassified,Paenibacillus_unclassified,Paenibacillus_unclassified,Paenibacillus_unclassified,Paenibacillus_unclassified,Paenibacillus_unclassified,Paenibacillus_unclassified,Paenibacillus_unclassified,Paenibacillus_unclassified,Paenibacillus_unclassified
Bacteria,Firmicutes,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus_unclassified,Paenibacillus_unclassified,Paenibacillus_unclassified,Paenibacillus_unclassified,Paenibacillus_unclassified,Paenibacillus_unclassified,Paenibacillus_unclassified,Paenibacillus_unclassified,Paenibacillus_unclassified,Paenibacillus_unclassified,Paenibacillus_unclassified
Bacteria,Firmicutes,Bacillales,Paenibacillaceae,Brevibacillus,Brevibacillus_unclassified,Brevibacillus_unclassified,Brevibacillus_unclassified,Brevibacillus_unclassified,Brevibacillus_unclassified,Brevibacillus_unclassified,Brevibacillus_unclassified,Brevibacillus_unclassified,Brevibacillus_unclassified,Brevibacillus_unclassified,Brevibacillus_unclassified
Bacteria,Firmicutes,Lactobacillales,Lactobacillales_unclassified,Lactobacillales_unclassified,Lactobacillales_unclassified,Lactobacillales_unclassified,Lactobacillales_unclassified,Lactobacillales_unclassified,Lactobacillales_unclassified,Lactobacillales_unclassified,Lactobacillales_unclassified,Lactobacillales_unclassified,Lactobacillales_unclassified,Lactobacillales_unclassified,Lactobacillales_unclassified
Bacteria,Firmicutes,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus_unclassified,Paenibacillus_unclassified,Paenibacillus_unclassified,Paenibacillus_unclassified,Paenibacillus_unclassified,Paenibacillus_unclassified,Paenibacillus_unclassified,Paenibacillus_unclassified,Paenibacillus_unclassified,Paenibacillus_unclassified,Paenibacillus_unclassified
